names,reviews,ratings
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich habe mein erstes kind im marienstift zur welt gebracht ich habe mich für das marienstift entschieden weil ich die hebammen sehr nett fand und ein gutes gefühl hatte meine hebamme war auch große klasse von anfang bis ende sie war mir eine große stütze  auf station sah das etwas anders aus die schwestern sind kurz angebunden wenn man um hilfe bittet wird man nich ernst genommen dann wird gesagtwieso ihr kimd ist doch ruhigdas es im zimmer dann wieder anders aussieht is egal zum kotzen das einem nicht geglaubt wird dann nach der entbindung war ich plötzlich in einem andern zimmer keiner sagt bescheid meine mutter musste nach meiner entbildung hingehen und fragen wo meine sachen sind ist eine frechheit wenn man sich vorstellt das jemand fremdes deine wäsche anfässt und weg schleppt dann wird hier sehr stark aufs stillen bestanden vom prinzip her gut und schön aber so wie es gesagt und gezeigt wird da vergeht einem die lust vorallem als neu mama weiß man nicht ob das kind wirklich satt wird nun wot ich nachfüttern man muss wegen 30ml betteln und man muss drauf achten welche schwester man anspricht nicht das man wiederzum stillen gezwunden wird also wie gesagt ich stille auch ich will auch stillen aber durch diese art und weise vergeht einem die lust zumal es auch nicht die bindung zum kind fördert wenn man schon angst vorm stillen hat es wird gegen stillhütchen gemeckert und zu füttern ist auch nich gern gesehen aber irgendwann kommt man auch an seine grenzen naja lange rede kurzer sinn die hebamme die ich hatte war große klasse die station kann man vergessen da hät ich auch nach der entbindung nach jause gehen können da wär mir genauso gehoöfen gewesen und da hät ich auch nich weinen müssen,2
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,von der beratung bis zur nachsorge war ich sehr zufrieden ich empfehle die hand chirurgie zu 100 weiter,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich wurde im märz 2017 von einem facharzt wegen eines abszesses am gesäß wegen notwendiger sofortiger op eingewiesen die aufnahme konnte nicht besser sein sehr freundliches personal ebenso sehr nette sowie kompetente chirurgen es fand sofort eine untersuchung statt mir wurde ein zimmer zugewiesen und 3 stunden später fand die op statt nach der op wurde ich von den chirurgen ebenfalls gut versorgt sowie aufgeklärt die visite findet in der regel zwischen 630 und 700 uhr vor dem frühstück statt die krankenschwestern waren nach meiner meinung entweder völlig überfordert oder machen ihren job nur wegen des jobs freundlichkeit wurde mir nur von wenigen ausnahmen entgegengebracht den ein oder anderen tag hätte ich mich ebenso morgens aus dem krankenhaus entfernen können um dann am abend wieder zurück zu kehren ohne dass dies aufgefallen wäre  zum thema essenes kann gewählt werden ob brötchen oder brot mehrere scheiben aufschnitt oder käse zum mittag stehen 2 gerichte zur wahl die mich aber nicht wirklich begeistert haben wobei ich hier anmerken möchte dass essen zu bewerten sicher immer schwierig ist,4
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich habe mich in den 5 tagen klinikaufenthalt zu jedem zeitpunkt gut aufgehoben gefühlt soweit ich das bis jetzt beurteilen kann hat der arzt eine sehr gute arbeit abgeliefert die schwestern und schwesternhelferinnen waren sehr sehr freundlich und immer gut gelaunt auch die beiden damen die die essenswünsche abgefragt haben waren sehr nett die ganze atmosphäre wirkte sehr entspannt,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,habe den richtigen entschluss gefasst mich hier operieren zu lassen die aufklärung war sehr gut und manndrschwabauer hat sich für mich viel zeit genommenman ist auch hier keine nummersondern ein mensch und das ist bei einer operation immer wichtig,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich war im februar 2017 als patient in der frauenklinik ebenelzer des marienstifts positiv ist zu bemerken dass bereits bei der vorstationären aufnahm die betreuung sehr gut war als patient wurde man durch die grünen damen oder das stationspersonal zu den entsprechenden abteilungen begleitet und auch wieder abgeholt während des stationären aufenthaltes fühlte ich mich durchweg gut betreut die vollumfängliche aufklärung der behandlungop durch die ärzte empfand ich als sehr positiv man hat zu keinerlei zeitpunkt den eindruck dass die ärzte oder das stationspersonal zu wenig zeit für die patienten haben es wurde auf alle probleme und wünsche eingegangen ich kann die frauenklinik des marienstifts uneingeschränkt weiterempfehlen,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,fühlte mich sehr gut betreut und versorgt,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift, ,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,das team der frauenklinik ist sehr kompetenttrotz vieler arbeit immer zeit für den patienten und ein offenes ohr für mein anliegendrschwabauer ist ein arzt mit erfahrung dank ihm habe ich meine lebensqualität zurück gewonnen ich kann das krankenhaus jedem patienten empfehlen ab dem ersten tag bis zur entlassung fühlt man sich als patient sehr gut aufgehoben und nicht allein gelassen vielen dank und weiter so,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich habe meine beiden kinder im marienstift krankenhaus bekommen ich habe mich sehr gut betreut gefühlt bei der ersten geburt hatte ich das gefühl als ob das ganze team nur für mich da war meine tochter kam an einem sonntag und die hebamme musste noch aus der bereitschaft gerufen werden sie war total schnell da und hat sich ganz toll um uns gekümmert es ging alles sehr sehr schnell aber die hektik hinter mir habe ich überhaupt nicht mitbekommen 25 jahre später kam mein sohn aus beckenendlage zur welt ich wusste sofort dass ich wieder ins marienstift wollte der chefarzt und oberarzt haben mich super unterstützt und beraten mein sohn kam ohne komplikationen spontan aus bel zur welt in dieser nacht gab es mehrere geburten für meinen besonderen fall wurde eine zusätzliche hebamme nur für mich gerufen auf eigenen wunsch wollte ich am abend nach hause was auch absolut unterstützt wurde ich habe mich rundum wohl gefühlt und kann das krankenhaus empfehlen,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,sowohl ärzte als auch schwestern etc durchweg freundlich und geduldig und trotz des stresses auch mit der richtigen portion humor alle fragen werden verständlich und geduldig beantwortet   beim essen kann man sich unter mehreren vorschlägen aussuchen und es werden sogar zusätzlich möglichkeiten angeboten wenn für einen mäkeligem typ wie mich trotzdem nichts dabei ist   die zimmer wirken freundlich und es gab soweit ich das mitbekommen habe auch nur 2bettzimmer    man fühlt sich von anfang an gut aufgehoben    nervig fand ich nur dass alle patienten früh morgens einbestellt werden und diese dann zum teil viele stunden warten müssen aber ich gehe davon aus dass dieses vorteile für einen reibungslosen ablauf hat   kann die klinik daher ohne einschränkung empfehlen ,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,unsere kleine tochter ist im februar 2016 im marienstift geboren worden das team im marienstift ist sehr engagiert und wir haben durchweg sehr gute erfahrungen mit der betreuung während der entbindung und in den tagen und wochen danach gemacht  wir können das marienstift sehr weiterempfehlen und würden jederzeit wiederkommen ,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,zu jedem zeitpunkt fühlte ich mich in dieser klinik gut aufgehoben die ärzte waren kompetent und einfühlsam die aufklärung war ausführlich und korrekt die schwestern waren ausnahmslos sehr fürsorglich und was für die heilung und das wohlbefinden auch wichtig ist immer mit viel humor unterwegs einziger wermutstropfen beim 1 geplanten optermin wurde ich aus gründen die sicherlich ihre berechtigung hatten kurz vor dem angesetztem opbeginn freitag nachmittags wieder nach hause geschickt so etwas ist natürlich immer eine belastung für den patienten trotzdem habe ich meine entscheidung mich im marienstift operieren zu lassen nicht bereut jetzt eine woche nach der op fühle ich mich schmerzfrei und fit,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,tolle ärztesuper personalgute küche hier klappt alles wie am schnürchenwar sehr zufriedensehr zu empfehlen,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich habe mich von beginn an sehr gut aufgehoben gefühlt das hat bei der aufnahme angefangen sehr freundlich empfangen dann von einer grünen dame zur station begleitetbis zur kompetenten und überaus freundlichen liebevollen betreuung durch das pflegepersonal und natürlich meinem doc ich kann diese klinik nur weiter empfehlen und zwar guten gewissens und ausnahmslos,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,die hebamme im kreissal die mich durch die geburt begleitet hat war totale katastrophe sie hielt es nicht für nötig unterstützung zu holen stattdessen fühlte sie alle paar stunden am muttermund herum und war ratlos warum es so lange dauertsie verbreitete unnötige hektik wusste alles besser war total unfreundlich und vor allem respektlos während ich presste wurde ich im militärston angeleitet so wie sie pressen bekommen sie heute aber kein mehr ich sollte gefälligst mal richtig mitmachen etcsie quasselte und quasselte die ganze zeit auf mich einmanchmal verschwand sie im nebenzimmerum ungestört telefonieren könnenich wurde dort schlecht behandelt und würde jedem davon abraten  obwohl dunkelhaarige lady im kreißsaal parallel keine weitere geburt betreute machte sie einen gestressten und genervten eindruck im großen und ganzen war die geburtshilfe sehr unstrukturiert und von meiner seite her nicht weiter zu empfehlen es sei denn man mag eine unfreundliche und unqualifizierte betreuung,0
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift, ,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ein sehr kompetentesfreundliches und genaues pflegepersonalich hatte eine super betreuung  die schwestern hatten immer ein offenes ohr für jegliche bedürfnisseauch die fachärzte nahmen mir durch eine gründliche untersuchungund und einer super aufklärung die angst vor der opman fühlte sich rundum in guten händen keine massenabfertigung,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ein äußert freundliches gewissenhaftes kompetentes und humorvolles pflegeteam die schwestern bereiteten mir einen tipptopptollen aufenthalt keine abfertigung sondern mit zeit für einen schnack und witz die behandelnde fachärztin nahm sich trotz eines langen ereignisreichen arbeitstages viel zeit für erklärungen und untersuchungen um meinem entlassungswunsch nachzukommen der chefarzt nahm sich ebenfalls viel zeit um mir alles ausführlich zu erklären und untersuchen obwohl ich keinen privatversichertenstatus habe lediglich die assistenzärzte wirkten teils etwas unbeholfen die doppelzimmer sind mit warmen farben gestaltet und wirken regelrecht gemütlich,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,bei der geburt und im wochenbett wurden wir gut betreut es wurde viel wert auf einen guten stillanfang gelegt die stationsschwestern sind sehr engagiert und nett und die athmosphäre ist sehr gut,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,vom ersten telefonkontakt terminabsprache an war die freundliche atmosphäre zu spüren die aufnahme verlief entspannt und man wurde stets von einer grünen dame zu den verschiedenen untersuchungen begleitet  die schwestern und ärzte der station waren ausnahmslos von herzen freundlich und immer hilfreich da wenn man sie brauchte  beim essen wurden vorlieben und sonderwünsche berücksichtigt ich lag in einem großen und freundlichen 2bettzimmer mit der beratung vor dem eingriff der op und der anschließenden betreuung durch die ärzte war ich sehr zufrieden trotz meines bauchschnitts konnte ich die klinik nach 5 tagen verlassen fazit ich fühlte mich rundum gut aufgehoben und die tolle stimmung auf der station übertrug sich auch auf mein wohlbefinden,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich war im juli 2015 wegen unklarer unterleibsschmerzen 5 tage lang in der klinik marienstift zuerst aufgenommen in der c1c2 zur abklärungdanach nachdem sich herausstellte dass eine zyste operiert werden musste verlegung und op in der frauenklinik ich habe noch nie ein krankenhaus erlebt in dem ich mich so gut aufgehoben behandelt und betreut gefühlt habe das ganze personal  angefangen von den ärzten bis zur schwesternschülerin mit dem ich zu tun hatte war ausgesprochen aufmerksam und auch zwischenmenschlich sehrsehr nett trotz der großen hitze die in diesen tagen herrschte ich kann mich an dieser stelle nur nochmals bedanken und würde in jedem fall das marienstift weiterempfehlen,6
Krankenhaus der evangelisch-lutherischen Diakonissenanstalt Marienstift,ich bin im juni an eine rektumkarzinom operiert worden es war alles perfekt der chefarzt dr möbius und oberarzt paul haben sehr gut arbeit geleistet auch großen dank an die anästhesisten alle assistenzärzte und das pflegepersonal ich kann diese klink wärmsten empfehlen und werde im oktober dort auch meinen anus praeter zurück verlegen lassen einziger kritikpunkt ist die küche der koch und seine kochkünste lassen zu wünschen übrig,6
